"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17"
"37",0,0,0,0,-0.0600000000000023,0,0.8,0,0,9.54000000000019,40.01,28.87,-4489,17573,0,0.120821649999996,9.19999999999999
"38",-0.25,0,0,0,0.0100000000000051,0,-0.5,0,0,14.1699999999998,51.6199999999999,50.63,30505,17720,0,0.150041889999997,2.19999999999999
"39",0,1667.60000000003,1887.5,-2632.19999999995,0.0300000000000011,-0.5,-0.1,0.300000000000001,-0.799999999999997,-23.9099999999999,94.6500000000001,12.1999999999999,5518,17064,32.7,0.184662070000002,-1.5
"40",0,0,0,0,0.280000000000001,0,-0.2,0,0,2.6099999999999,7.63000000000011,25.2800000000001,-12592,18687,0,0.12094768,4.5
"41",-0.25,0,0,0,0.019999999999996,0,0.0999999999999996,0,0,20.9300000000001,-51.21,31,-992,17175,0,0.11819509,1.20000000000005
"42",0,6039.79999999999,8060.20000000001,9429.19999999995,0.180000000000007,1.1,-0.2,0.599999999999998,0.799999999999997,31.02,-5.65999999999985,-55.6700000000001,6654,17083,29.4000000000001,1.73842457000001,7.5
"43",0,0,0,0,0.140000000000001,0,-0.2,0,0,35.8799999999999,-105.48,-26.12,-20866,17045,0,0.0561167999999981,-11.6
"44",0,0,0,0,-0.260000000000005,0,-0.2,0,0,5.66000000000008,-12.97,11.1,-5662,17588,0,0.113467819999997,12.2
"45",0,3005.5,2988.69999999995,1766.30000000005,0,-0.8,-0.1,0,-1.1,-36.5799999999999,80.99,-2.90999999999997,15483,18170,36.5999999999999,0.0981345799999929,3.30000000000001
"46",0,0,0,0,-0.189999999999998,0,-0.1,0,0,3.78999999999996,-13.79,-14.28,-2165,14413,0,0.159387440000003,-2.60000000000002
"47",0,0,0,0,0.299999999999997,0,0.2,0,0,20.27,-35.25,12.8599999999999,-6926,13939,0,0.138432600000002,-25.9
"48",0,1201.59999999998,10425.8,11648.2,0.170000000000002,-0.4,0.5,-1.6,1.2,29.4300000000001,-76.8799999999999,-27.76,-18483,12244,20.4000000000001,0.110746169999999,0.399999999999977
"49",0,0,0,0,0.429999999999993,0,1.2,0,0,15.6799999999998,5.95999999999981,33.3900000000001,-9191,13827,0,0.175400269999997,5.90000000000003
"50",0,0,0,0,-0.259999999999991,0,-0.7,0,0,-29.1399999999999,75.8900000000001,13.2299999999999,18656,14127,0,0.141601460000004,11.1
"51",0,4748.40000000002,-22,1458.5,0.189999999999998,0.8,-0.3,1.8,0.200000000000003,-40.7,19.6700000000001,-4.05999999999995,2043,14813,33.1999999999998,0.158752419999999,28.8
"52",0,0,0,0,0.0600000000000023,0,-0.3,0,0,24,-29.49,-7.39999999999998,3825,16916,0,0.111711310000004,11.4
"53",-0.25,0,0,0,-0.019999999999996,0,0,0,0,-1.00999999999999,10.3499999999999,13.1999999999999,6573,18065,0,0.15709477,11.9
"54",0,1890,681.5,-331.599999999977,-0.190000000000012,-0.7,-0.1,0.799999999999997,-1,-26.4100000000001,25.45,-7.5,1913,15288,37,0.0851423699999998,-9.30000000000001
"55",0,0,0,0,0.260000000000005,0,0.1,0,0,-32.4099999999999,34.1800000000001,-15.5599999999999,4892,14934,0,0.0595531000000022,0.400000000000034
"56",0,0,0,0,0.599999999999994,0,-0.1,0,0,-4.19000000000005,5.89999999999986,-16.3100000000001,-6167,14692,0,0.00502369000000158,5.29999999999995
"57",0,3264.70000000001,2455.39999999997,1590.59999999998,0.140000000000001,0.4,-0.2,0.300000000000001,0.699999999999996,17.79,-6.52999999999997,-48.4499999999999,18343,12810,41.2,0.0309540599999991,-5
"58",0,0,0,0,-0.149999999999991,0,-0.2,0,0,36.3600000000001,-54.28,-4.38999999999999,-5660,10628,0,0.0178080399999914,-36.9
"59",0,0,0,0,0.109999999999999,0,0.1,0,0,20.6399999999999,39.9200000000001,21.67,-12581,8534,0,0.053186850000003,-6.19999999999999
"60",0,3522.5,8176.29999999999,8619.10000000003,1.08,0,0.5,0.5,0.399999999999999,2.81999999999994,40.0599999999999,-14.3,-23785,8116,16.3,0.0253764699999977,3.89999999999998
"61",0,0,0,0,0.280000000000001,0,1.2,0,0,-40.1799999999998,21.0700000000002,-4.73000000000002,-84,7889,0,0.052743630000009,10.7
"62",0,0,0,0,-0.0700000000000074,0,-0.800000000000001,0,0,-10.1500000000001,53.3699999999999,19.02,19108,2714,0,0.0551702499999891,17.8
"63",0,3007.89999999997,533.400000000023,-184.100000000035,-0.129999999999995,-0.1,0.100000000000001,1,-0.699999999999996,-2.03999999999996,24.0099999999998,13.8,-120,7968,26.9000000000001,0.0216657300000094,25.8
"64",0,0,0,0,0.109999999999999,0,-0.6,0,0,-7.45000000000005,141.71,24.89,13552,9683,0,-0.00689662000000624,45.2
"65",0,0,0,0,-0.219999999999999,0,0.2,0,0,4.75999999999999,70.3099999999999,-5.09999999999991,13250,3638,0,-0.0748850300000043,-30
"66",0,6414.10000000003,9519.5,11936.8,0.170000000000002,0.8,-0.4,-0.700000000000003,1.1,4.36000000000013,40.7000000000003,-16.85,9603,8724,28.3,-0.0761802899999964,32.7
"67",0,0,0,0,0.590000000000003,0,0.2,0,0,-3.61000000000013,-40.7200000000003,11.66,16120,8872,0,-0.113953670000001,-83.6
"68",0,0,0,0,0.11999999999999,0,-0.3,0,0,0.799999999999955,-0.339999999999691,17.21,-23360,8672,0,0.00261314000000823,30
"69",0,-333.100000000035,-5774.5,-6173.70000000001,-0.0999999999999943,-1.6,-0.0999999999999996,0.700000000000003,-1,-0.0199999999999818,111.03,76.5699999999999,-23987,6600,28.8,-0.0170882400000067,6.80000000000001
"70",0.25,0,0,0,-0.769999999999996,0,-0.1,0,0,-26.53,50.6400000000003,17.12,17478,5557,0,-0.0143616099999946,26.4
"71",0,0,0,0,0.36999999999999,0,0.2,0,0,-19.26,-65.7800000000002,104.29,-2088,3895,0,0.928291619999996,26.3
"72",0,4733.30000000005,8069.59999999998,7364.70000000001,0.430000000000007,1.2,0.4,-0.700000000000003,-0.800000000000004,-19.0799999999999,53.21,-8.81000000000006,19988,604,17.1000000000001,-0.153163680000006,25.4
"73",0,0,0,0,0.789999999999992,0,0.899999999999999,0,0,12.8799999999999,-81.8400000000001,4.27999999999997,-20949,744,0,-0.245105559999999,-43.5
"74",0,0,0,0,-0.109999999999999,0,-0.0999999999999996,0,0,-7.68999999999983,12.4700000000003,11.97,22367,4777,0,-0.213560549999997,-36.6
"75",0,2761.5,-2346.69999999995,-2795.5,0.190000000000012,-0.5,-0.4,-0.100000000000001,0.100000000000001,-4.13000000000011,6.64999999999964,-16.05,-34203,5462,22,-0.190113330000003,-35
"76",0,0,0,0,0.0499999999999972,0,-0.0999999999999996,0,0,8.63000000000011,3.08000000000038,-13.24,1622,6048,0,-0.194051799999997,5.59999999999997
"77",0,0,0,0,-0.210000000000008,0,-0.3,0,0,16.4099999999999,-66.79,-57.11,1060,5270,0,-0.153328919999993,16.3
"78",0,2605,989.699999999953,1591.29999999999,-0.199999999999989,0,0,-1.6,0.299999999999997,30,-110.26,-7.49000000000001,4191,5528,18,-0.134451530000007,53.5
"79",0,0,0,0,0.919999999999987,0,0.3,0,0,-1.64999999999986,-0.449999999999818,38.62,-5993,5176,0,-0.126487709999992,86.1
"80",0,0,0,0,0.800000000000011,0,-0.4,0,0,-0.550000000000182,23.5299999999997,-99.67,8281,5698,0,-0.267189030000011,-86.6
"81",0,3929.19999999995,-1179.09999999998,-1088.29999999999,-0.190000000000012,0.3,-0.1,1.3,-0.799999999999997,10.21,-153.85,-37.1700000000001,14009,4030,19.3999999999999,-0.150314639999991,-79.1
"82",0.25,0,0,0,-0.75,0,-0.3,0,0,-2.23000000000002,-70.1500000000001,-11.29,-26580,2596,0,-0.0747859500000061,-23.4
"83",0,0,0,0,-0.359999999999999,0,0.2,0,0,-5.67999999999984,-13.1999999999998,13.97,-13375,1582,0,-0.0712165700000043,-5.10000000000002
"84",0,-1555.59999999998,847.5,266.599999999977,-0.109999999999999,-1.2,1.1,-1,-0.799999999999997,-0.900000000000091,31.8499999999999,49.25,7126,228,5.10000000000014,-1.76679046,-9.29999999999995
"85",0,0,0,0,0.450000000000003,0,0.2,0,0,0.450000000000045,108.22,2.73000000000002,-13043,3251,0,-0.0462587199999973,-10
"86",0,0,0,0,-0.200000000000003,0,-0.4,0,0,8.26999999999998,-48.29,13.2399999999999,11895,3637,0,-0.0327383000000054,16.6
"87",0,4628.40000000002,-2868,-910.099999999977,0.38000000000001,1.3,0.100000000000001,1.7,0,10.23,50.21,-40.55,-743,3588,16.3,-0.0197904500000021,28.6
"88",0,0,0,0,0.179999999999993,0,-0.4,0,0,42.3399999999999,-125.22,-0.659999999999968,-7479,3576,0,0.00450131000000908,50.2
"89",0,0,0,0,-0.170000000000002,0,0,0,0,-7.67000000000007,18.4000000000001,-46.99,-379,2297,0,-0.0148887800000068,66.4
"90",-0.25,1730.89999999997,-29.2999999999884,1815.59999999998,-0.319999999999993,-0.6,-0.1,-1.4,0.299999999999997,-0.309999999999945,-25.8200000000002,-72.4300000000001,22180,2976,13.4000000000001,-0.00958095000000014,22
"91",0,0,0,0,0.25,0,-0.9,0,0,33.6700000000001,-135.24,37.9100000000001,3276,1926,0,0.00654827000001035,-44.2
"92",0,0,0,0,0.390000000000001,0,0.1,0,0,-11.4300000000001,100.97,12.01,-5098,1715,0,0.0285342999999898,17.6
"93",-0.25,6069.5,2896.20000000001,2893.59999999998,0.259999999999991,0.9,-0.1,-0.0999999999999979,-0.600000000000001,-13.4199999999998,20.54,11.92,14280,1452,23.1999999999998,0.0381766300000095,28.7
"94",0,0,0,0,-0.589999999999989,0,0.1,0,0,-16.6800000000001,63.04,-16.35,6641,722,0,0.0178228599999954,6
"95",0,0,0,0,0.25,0,0.3,0,0,8.38999999999987,18.2200000000003,30.58,23750,-1566,0,-0.077763939999997,-33.9
"96",0,-6008.79999999999,-2796.40000000002,-3449,0.670000000000002,-2.6,0.7,0.399999999999999,1.6,-11.5599999999999,56.4299999999998,-3.82000000000005,-10023,-2352,17.2,-0.525481749999997,-34.6
"97",0,0,0,0,0.00999999999999091,0,0,0,0,29.51,-36.3200000000002,-117.86,15417,-2882,0,-0.0499234100000052,2.5
"98",-0.5,0,0,0,-0.259999999999991,0,0.100000000000001,0,0,26.3,-380.37,66.16,-28821,-1432,0,-0.306390899999997,-47.3
"99",0,-14596.2,-8584.90000000002,-10073.7,-0.590000000000003,-1.9,0,1.5,-1.5,5.1400000000001,62.8399999999999,79.6999999999999,-40709,-671,24.2,-0.122201560000008,-25.8
"100",-0.25,0,0,0,-0.240000000000009,0,0.3,0,0,3.44000000000005,115.58,48.2700000000001,19519,-1153,0,-0.00610164999999085,49.3
"101",0,0,0,0,0.160000000000011,0,-0.2,0,0,-18.6600000000001,169.53,37.4499999999999,55817,-1963,0,-0.0962356100000079,114.6
"102",0,9574.40000000002,11754.9,10511.5,-0.0100000000000051,5.3,-0.3,-1.9,1.2,-11.1099999999999,61.25,54.27,14873,444,39.7,-0.218883169999998,-16.3
"103",0,0,0,0,0.640000000000001,0,-0.9,0,0,-12.0500000000002,153.92,30.24,-66252,101,0,0.037122949999997,-43
"104",0,0,0,0,0.700000000000003,0,0.5,0,0,-8.04999999999995,21.6500000000001,-32.89,6875,1833,0,0.159759590000007,-24.6
"105",0,5611.29999999999,3607.59999999998,6386.19999999995,-0.590000000000003,-0.9,0.1,0,1.5,-34.1199999999999,-13.6999999999998,18.14,-78,-3770,44.5,0.224193889999995,4.30000000000001
"106",0,0,0,0,-0.109999999999999,0,-0.3,0,0,-27.9200000000001,146.36,77.24,24171,-3714,0,0.178432670000007,17.9
"107",0,9207.20000000001,9848.30000000005,11522.5,0.969999999999999,0.5,2.3,0.199999999999999,0.199999999999996,-19.27,585.09,47.29,-24665,-8370,35.8,0.07056682999999,19.2
"108",0,0,0,0,0.530000000000001,0,-0.8,0,0,14.23,3.13999999999987,-18.3299999999999,-6153,-1790,0,-0.203228629999998,-30.8
"109",0,0,0,0,0.159999999999997,0,-0.600000000000001,0,0,19.3,-59.9400000000001,-21.65,-1656,-118237,0,-0.232888439999996,-31.9
"110",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
