"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17"
"69",0,-333.100000000035,-5774.5,-6173.70000000001,-0.0999999999999943,-1.6,-0.0999999999999996,0.700000000000003,-1,-0.0199999999999818,111.03,76.5699999999999,-1117,6600,28.8,0.0303011000000026,-0.299999999999983
"70",0.25,0,0,0,-0.769999999999996,0,-0.1,0,0,-26.53,50.6400000000003,17.12,519,5557,0,0.0839955499999974,-1.20000000000002
"71",0,0,0,0,0.36999999999999,0,0.2,0,0,-19.26,-65.7800000000002,104.29,-812,3895,0,-0.110729860000006,-0.299999999999983
"72",0,4733.30000000005,8069.59999999998,7364.70000000001,0.430000000000007,1.2,0.4,-0.700000000000003,-0.800000000000004,-19.0799999999999,53.21,-8.81000000000006,67,604,17.1000000000001,0.0762424600000031,-1.59999999999999
"73",0,0,0,0,0.789999999999992,0,0.899999999999999,0,0,12.8799999999999,-81.8400000000001,4.27999999999997,391,744,0,0.0947538400000099,3.29999999999998
"74",0,0,0,0,-0.109999999999999,0,-0.0999999999999996,0,0,-7.68999999999983,12.4700000000003,11.97,1003,4777,0,0.102418969999988,-7.09999999999999
"75",0,2761.5,-2346.69999999995,-2795.5,0.190000000000012,-0.5,-0.4,-0.100000000000001,0.100000000000001,-4.13000000000011,6.64999999999964,-16.05,-771,5462,22,-0.0280445299999883,-3.5
"76",0,0,0,0,0.0499999999999972,0,-0.0999999999999996,0,0,8.63000000000011,3.08000000000038,-13.24,-712,6048,0,0.00885646999999778,1.30000000000001
"77",0,0,0,0,-0.210000000000008,0,-0.3,0,0,16.4099999999999,-66.79,-57.11,541,5270,0,-0.19913099,-0.700000000000017
"78",0,2605,989.699999999953,1591.29999999999,-0.199999999999989,0,0,-1.6,0.299999999999997,30,-110.26,-7.49000000000001,-283,5528,18,-0.18425775,1.70000000000002
"79",0,0,0,0,0.919999999999987,0,0.3,0,0,-1.64999999999986,-0.449999999999818,38.62,-599,5176,0,-0.0403322000000088,1.5
"80",0,0,0,0,0.800000000000011,0,-0.4,0,0,-0.550000000000182,23.5299999999997,-99.67,-963,5698,0,-0.0707083100000006,8.5
"81",0,3929.19999999995,-1179.09999999998,-1088.29999999999,-0.190000000000012,0.3,-0.1,1.3,-0.799999999999997,10.21,-153.85,-37.1700000000001,485,4030,19.3999999999999,-0.0312003099999885,9.79999999999998
"82",0.25,0,0,0,-0.75,0,-0.3,0,0,-2.23000000000002,-70.1500000000001,-11.29,-56,2596,0,0.100787459999992,6.59999999999999
"83",0,0,0,0,-0.359999999999999,0,0.2,0,0,-5.67999999999984,-13.1999999999998,13.97,-416,1582,0,0.12750672,-16.5
"84",0,-1555.59999999998,847.5,266.599999999977,-0.109999999999999,-1.2,1.1,-1,-0.799999999999997,-0.900000000000091,31.8499999999999,49.25,-273,228,5.10000000000014,-0.828472399999995,-0.299999999999983
"85",0,0,0,0,0.450000000000003,0,0.2,0,0,0.450000000000045,108.22,2.73000000000002,119,3251,0,0.0377404500000011,-1.30000000000001
"86",0,0,0,0,-0.200000000000003,0,-0.4,0,0,8.26999999999998,-48.29,13.2399999999999,248,3637,0,0.166477,4
"87",0,4628.40000000002,-2868,-910.099999999977,0.38000000000001,1.3,0.100000000000001,1.7,0,10.23,50.21,-40.55,1757,3588,16.3,0.138254070000002,-8.59999999999999
"88",0,0,0,0,0.179999999999993,0,-0.4,0,0,42.3399999999999,-125.22,-0.659999999999968,-1292,3576,0,0.152625929999999,8
"89",0,0,0,0,-0.170000000000002,0,0,0,0,-7.67000000000007,18.4000000000001,-46.99,-821,2297,0,0.0719694099999941,5.30000000000001
"90",-0.25,1730.89999999997,-29.2999999999884,1815.59999999998,-0.319999999999993,-0.6,-0.1,-1.4,0.299999999999997,-0.309999999999945,-25.8200000000002,-72.4300000000001,194,2976,13.4000000000001,0.306351829999997,4.79999999999998
"91",0,0,0,0,0.25,0,-0.9,0,0,33.6700000000001,-135.24,37.9100000000001,414,1926,0,0.16309729000001,7.59999999999999
"92",0,0,0,0,0.390000000000001,0,0.1,0,0,-11.4300000000001,100.97,12.01,365,1715,0,0.174480529999997,8.70000000000002
"93",-0.25,6069.5,2896.20000000001,2893.59999999998,0.259999999999991,0.9,-0.1,-0.0999999999999979,-0.600000000000001,-13.4199999999998,20.54,11.92,509,1452,23.1999999999998,0.149212779999999,2.19999999999999
"94",0,0,0,0,-0.589999999999989,0,0.1,0,0,-16.6800000000001,63.04,-16.35,1274,722,0,0.231360440000003,32.2
"95",0,0,0,0,0.25,0,0.3,0,0,8.38999999999987,18.2200000000003,30.58,1359,-1566,0,0.0995994899999886,-12.4
"96",0,-6008.79999999999,-2796.40000000002,-3449,0.670000000000002,-2.6,0.7,0.399999999999999,1.6,-11.5599999999999,56.4299999999998,-3.82000000000005,-2744,-2352,17.2,-0.0120985599999983,-20
"97",0,0,0,0,0.00999999999999091,0,0,0,0,29.51,-36.3200000000002,-117.86,225,-2882,0,0.095822720000001,-14.8
"98",-0.5,0,0,0,-0.259999999999991,0,0.100000000000001,0,0,26.3,-380.37,66.16,180,-1432,0,0.0815446000000009,-9.69999999999999
"99",0,-14596.2,-8584.90000000002,-10073.7,-0.590000000000003,-1.9,0,1.5,-1.5,5.1400000000001,62.8399999999999,79.6999999999999,-507,-671,24.2,0.101059599999999,-1.40000000000001
"100",-0.25,0,0,0,-0.240000000000009,0,0.3,0,0,3.44000000000005,115.58,48.2700000000001,-54,-1153,0,0.0817620800000043,14.3
"101",0,0,0,0,0.160000000000011,0,-0.2,0,0,-18.6600000000001,169.53,37.4499999999999,2471,-1963,0,0.0632534100000015,45.8
"102",0,9574.40000000002,11754.9,10511.5,-0.0100000000000051,5.3,-0.3,-1.9,1.2,-11.1099999999999,61.25,54.27,268,444,39.7,-0.125969080000004,-18.4
"103",0,0,0,0,0.640000000000001,0,-0.9,0,0,-12.0500000000002,153.92,30.24,-1354,101,0,-0.0695734499999929,-15.4
"104",0,0,0,0,0.700000000000003,0,0.5,0,0,-8.04999999999995,21.6500000000001,-32.89,1177,1833,0,0.0813277099999965,19.1
"105",0,5611.29999999999,3607.59999999998,6386.19999999995,-0.590000000000003,-0.9,0.1,0,1.5,-34.1199999999999,-13.6999999999998,18.14,123,-3770,44.5,0.179220920000006,-8.09999999999997
"106",0,0,0,0,-0.109999999999999,0,-0.3,0,0,-27.9200000000001,146.36,77.24,-317,-3714,0,0.357685059999994,34.6
"107",0,9207.20000000001,9848.30000000005,11522.5,0.969999999999999,0.5,2.3,0.199999999999999,0.199999999999996,-19.27,585.09,47.29,-1335,-8370,35.8,0.41284555,-47.8
"108",0,0,0,0,0.530000000000001,0,-0.8,0,0,14.23,3.13999999999987,-18.3299999999999,2988,-1790,0,0.185205179999997,-7
"109",0,0,0,0,0.159999999999997,0,-0.600000000000001,0,0,19.3,-59.9400000000001,-21.65,-1024,-118237,0,-0.0963354900000013,0.800000000000011
"110",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
